id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
42341079,1min->Station/Breakfast/SemiDouble/NoSmoke,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ ﾌﾟﾚﾐｱﾑ 東京四谷,,Shinjuku Ku,35.68732,139.71916,Private room,10843,1,0,,,32,90
42341126,1min->Station/Breakfast/SemiDouble/SmokeOK,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ ﾌﾟﾚﾐｱﾑ 東京四谷,,Shinjuku Ku,35.68736,139.7182,Private room,10843,1,0,,,32,87
42341238,1min->Station/NoMeal/Triple Room/NoSmoke,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ ﾌﾟﾚﾐｱﾑ 東京四谷,,Shinjuku Ku,35.68835,139.71923,Private room,12871,1,0,,,32,90
42341278,1min->Station/Breakfast/Triple Room/NoSmoke,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ ﾌﾟﾚﾐｱﾑ 東京四谷,,Shinjuku Ku,35.68826,139.71919,Private room,18422,1,0,,,32,90
42341445,1min->Station/NoMeal/Double/NoSmoke,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ ﾌﾟﾚﾐｱﾑ 東京四谷,,Shinjuku Ku,35.68735,139.71869,Private room,9271,1,0,,,32,90
42341499,1min->Station/NoMeal/Double/SmokeOK,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ ﾌﾟﾚﾐｱﾑ 東京四谷,,Shinjuku Ku,35.68921,139.7175,Private room,9271,1,0,,,32,0
42341565,1min->Station/Breakfast/Double/SmokeOK,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ ﾌﾟﾚﾐｱﾑ 東京四谷,,Shinjuku Ku,35.68911,139.71733,Private room,12971,1,0,,,32,89
42341617,1min->Station/Breakfast/Double/NoSmoke,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ ﾌﾟﾚﾐｱﾑ 東京四谷,,Shinjuku Ku,35.6875,139.7196,Private room,12971,1,0,,,32,90
42341720,1min->Station/NoMeal/Twin Room/SmokeOK,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ ﾌﾟﾚﾐｱﾑ 東京四谷,,Shinjuku Ku,35.68749,139.71892,Private room,11457,1,0,,,32,89
42341756,1min->Station/NoMeal/Twin Room/NoSmoke,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ ﾌﾟﾚﾐｱﾑ 東京四谷,,Shinjuku Ku,35.68899,139.71876,Private room,11457,1,0,,,32,90
42341795,1min->Station/Breakfast/Twin Room/NoSmoke,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ ﾌﾟﾚﾐｱﾑ 東京四谷,,Shinjuku Ku,35.687,139.7196,Private room,17007,1,0,,,32,90
42341834,1min->Station/Breakfast/Twin Room/SmokeOK,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ ﾌﾟﾚﾐｱﾑ 東京四谷,,Shinjuku Ku,35.68922,139.71774,Private room,17007,1,0,,,32,89
42341950,1min->Station/Breakfast/Double Room,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ ﾌﾟﾚﾐｱﾑ 東京四谷,,Shinjuku Ku,35.68688,139.71877,Private room,14457,1,0,,,32,90
42342005,OPENSALE#Hotel-styleAPT#Max2ppl#101,329143449,Mei,,Nakano Ku,35.69257,139.67936,Entire home/apt,3500,2,6,2021-01-02,1.08,11,181
42342172,1min->Station/No Breakfast/Double Room,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ ﾌﾟﾚﾐｱﾑ 東京四谷,,Shinjuku Ku,35.6883,139.71884,Private room,10757,1,0,,,32,0
42342394,1min->Station/NoMeal/DeluxeDouble/NoSmoke,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ ﾌﾟﾚﾐｱﾑ 東京四谷,,Shinjuku Ku,35.68691,139.71892,Private room,10757,1,0,,,32,90
42342442,1min->Station/NoMeal/DeluxeDouble/SmokeOK,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ ﾌﾟﾚﾐｱﾑ 東京四谷,,Shinjuku Ku,35.68871,139.71798,Private room,10757,1,0,,,32,89
42342469,OPENSALE#Hotel-styleAPT#Max3ppl#102,329143449,Mei,,Nakano Ku,35.69088,139.67945,Entire home/apt,4000,2,11,2021-01-21,1.16,11,164
42342601,T209-2901|西新宿站徒步4分钟|1站地铁直达新宿|免费WiFi,315473178,Pony,,Shinjuku Ku,35.69481,139.69063,Entire home/apt,11800,1,0,,,15,88
42342638,Lovely Simple Private Double Bed Room/Free WiFi,144246778,BIG House,,Shinjuku Ku,35.70243,139.69568,Entire home/apt,3678,1,1,2020-02-27,0.09,52,86
42344850,NEW OPEN毎日温泉楽しめる旅館、庭付き広々した部屋,42871595,Miki,,Adachi Ku,35.7784,139.8454,Entire home/apt,28880,2,0,,,1,181
42346378,T11-1704|合法民宿|西新宿站徒步4分钟|1站地铁直达新宿|免费WiFi,315473178,Pony,,Shinjuku Ku,35.69492,139.69093,Entire home/apt,11800,1,0,,,15,89
42348787,New Open ! Ikebukuro Station 10 mins!,67711270,Rei,,Toshima Ku,35.73415,139.71465,Entire home/apt,21514,2,0,,,2,365
42348901,T10-1703|合法民宿|西新宿站徒步4分钟|1站地铁直达新宿|免费WiFi,315473178,Pony,,Shinjuku Ku,35.69437,139.69035,Entire home/apt,10800,1,0,,,15,58
42365982,1min->Station/Breakfast/DeluxeDouble/SmokeOK,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ ﾌﾟﾚﾐｱﾑ 東京四谷,,Shinjuku Ku,35.6885,139.7176,Private room,14457,1,0,,,32,89
42366025,1min->Station/Breakfast/DeluxeDouble/NoSmoke,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ ﾌﾟﾚﾐｱﾑ 東京四谷,,Shinjuku Ku,35.68759,139.71915,Private room,14457,1,0,,,32,90
42366199,1min->Station/NoMeal/LargeDouble/NoSmoke,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ ﾌﾟﾚﾐｱﾑ 東京四谷,,Shinjuku Ku,35.68909,139.71784,Private room,11457,1,0,,,32,68
42366271,1min->Station/Breakfast/Large Double,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ ﾌﾟﾚﾐｱﾑ 東京四谷,,Shinjuku Ku,35.68848,139.71883,Private room,17007,1,0,,,32,68
42366277,Skytree Easy Access! Tokyo Apt. Bell Flat Inn #1,218179056,Mary,,Sumida Ku,35.73018,139.82436,Entire home/apt,2106,2,8,2020-12-20,0.90,29,161
42366410,1min->Station/Breakfast/Economy Double,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ ﾌﾟﾚﾐｱﾑ 東京四谷,,Shinjuku Ku,35.6888,139.71921,Private room,14771,1,0,,,32,90
42366468,1min->Station/No Breakfast/Economy Double,332233977,ﾎﾃﾙｳｨﾝｸﾞｲﾝﾀｰﾅｼｮﾅﾙ ﾌﾟﾚﾐｱﾑ 東京四谷,,Shinjuku Ku,35.68742,139.71767,Private room,11071,1,0,,,32,90
42366560,T09-1702|西新宿站徒步4分钟|1站地铁直达新宿|免费WiFi,315473178,Pony,,Shinjuku Ku,35.69619,139.6916,Entire home/apt,11800,1,0,,,15,88
